Junta municipal,Capital Asunción,24,1,11,4,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0
Junta municipal,Capital Asunción,24,2,11,4,3,2,2,1,1,0,0,0,0,0,0,0,0,0
Junta municipal,Capital Asunción,24,3,11,4,3,2,2,1,1,0,0,0,0,0,0,0,0
Junta municipal,Capital Asunción,24,4,11,4,3,2,2,1,1,0,0,0,0,0,0,0
Junta municipal,Capital Asunción,24,5,11,4,3,2,2,1,1,0,0,0,0,0,0
Junta municipal,Capital Asunción,24,6,11,3,3,2,2,1,1,0,0,0,0,1
Junta municipal,Capital Asunción,24,7,11,3,2,2,2,1,1,0,0,0,2
Junta municipal,Capital Asunción,24,8,11,3,2,2,2,1,1,0,0,2
Junta municipal,Capital Asunción,24,9,10,3,2,2,2,1,1,0,3
Junta municipal,Capital Asunción,24,10,10,3,2,2,2,1,0,4
Junta municipal,Capital Asunción,24,11,9,3,2,2,2,1,5
Junta municipal,Capital Asunción,24,12,9,3,2,2,2,6
Junta municipal,Capital Asunción,24,13,9,3,2,2,8
Junta municipal,Capital Asunción,24,14,9,3,2,10
Junta municipal,Capital Asunción,24,15,9,3,12
Junta municipal,Capital Asunción,24,16,9,15
Junta municipal,Concepción Concepción,12,1,7,5,0,0,0,0,0
Junta municipal,Concepción Concepción,12,2,7,5,0,0,0,0
Junta municipal,Concepción Concepción,12,3,7,5,0,0,0
Junta municipal,Concepción Concepción,12,4,7,5,0,0
Junta municipal,Concepción Concepción,12,5,6,5,1
Junta municipal,Concepción Concepción,12,6,6,6
Junta municipal,Concepción Belén,9,1,4,4,1
Junta municipal,Concepción Belén,9,2,4,5
Junta municipal,Concepción Azotey,9,1,5,4,0,0
Junta municipal,Concepción Azotey,9,2,5,3,1
Junta municipal,Concepción Azotey,9,3,4,5
Junta municipal,Concepción Horqueta,12,1,6,4,1,1,0
Junta municipal,Concepción Horqueta,12,2,6,4,1,1
Junta municipal,Concepción Horqueta,12,3,5,4,3
Junta municipal,Concepción Horqueta,12,4,5,7
Junta municipal,Concepción Sgto José Félix López,9,1,5,2,2
Junta municipal,Concepción Sgto José Félix López,9,2,5,4
Junta municipal,Concepción Loreto,9,1,5,4,0
Junta municipal,Concepción Loreto,9,2,4,5
Junta municipal,Concepción San Carlos del Apa,9,1,4,3,1,1
Junta municipal,Concepción San Carlos del Apa,9,2,3,3,3
Junta municipal,Concepción San Carlos del Apa,9,3,3,6
Junta municipal,Concepción San Lázaro,9,1,5,3,1,0,0
Junta municipal,Concepción San Lázaro,9,2,5,2,1,1
Junta municipal,Concepción San Lázaro,9,3,5,2,2
Junta municipal,Concepción San Lázaro,9,4,5,4
Junta municipal,Concepción San Alfredo,9,1,4,4,1
Junta municipal,Concepción San Alfredo,9,2,4,5
Junta municipal,Concepción Yby Yaú,12,1,6,4,1,1
Junta municipal,Concepción Yby Yaú,12,2,5,4,3
Junta municipal,Concepción Yby Yaú,12,3,5,7
Junta municipal,Concepción Paso Barreto,9,1,5,4,0
Junta municipal,Concepción Paso Barreto,9,2,5,4
Junta municipal,San Pedro San Pedro del Ycuamandyyú,12,1,7,4,1,0,0
Junta municipal,San Pedro San Pedro del Ycuamandyyú,12,2,6,4,1,1
Junta municipal,San Pedro San Pedro del Ycuamandyyú,12,3,6,4,2
Junta municipal,San Pedro San Pedro del Ycuamandyyú,12,4,6,6
Junta municipal,San Pedro 25 de Diciembre,9,1,4,3,2,0,0
Junta municipal,San Pedro 25 de Diciembre,9,2,3,3,2,1
Junta municipal,San Pedro 25 de Diciembre,9,3,3,3,3
Junta municipal,San Pedro 25 de Diciembre,9,4,3,6
