Diputados,Capital,7,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diputados,Capital,7,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diputados,Capital,7,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diputados,Capital,7,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diputados,Capital,7,5,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diputados,Capital,7,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diputados,Capital,7,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diputados,Capital,7,8,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diputados,Capital,7,9,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diputados,Capital,7,10,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diputados,Capital,7,11,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diputados,Capital,7,12,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diputados,Capital,7,13,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Diputados,Capital,7,14,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Diputados,Capital,7,15,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Diputados,Capital,7,16,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1
Diputados,Capital,7,17,4,1,1,0,0,0,0,0,0,0,0,0,0,1
Diputados,Capital,7,18,4,1,1,0,0,0,0,0,0,0,0,0,1
Diputados,Capital,7,19,4,1,1,0,0,0,0,0,0,0,0,1
Diputados,Capital,7,20,4,1,1,0,0,0,0,0,0,0,1
Diputados,Capital,7,21,3,1,1,0,0,0,0,0,0,2
Diputados,Capital,7,22,3,1,1,0,0,0,0,0,2
Diputados,Capital,7,23,3,1,1,0,0,0,0,2
Diputados,Capital,7,24,3,1,1,0,0,0,2
Diputados,Capital,7,25,3,1,1,0,0,2
Diputados,Capital,7,26,2,1,1,0,3
Diputados,Capital,7,27,2,1,1,3
Diputados,Capital,7,28,2,1,4
Diputados,Capital,7,29,2,5
Diputados,Concepción,3,1,2,1,0,0,0,0,0,0,0,0,0
Diputados,Concepción,3,2,2,1,0,0,0,0,0,0,0,0
Diputados,Concepción,3,3,2,1,0,0,0,0,0,0,0
Diputados,Concepción,3,4,2,1,0,0,0,0,0,0
Diputados,Concepción,3,5,2,1,0,0,0,0,0
Diputados,Concepción,3,6,2,1,0,0,0,0
Diputados,Concepción,3,7,2,1,0,0,0
Diputados,Concepción,3,8,2,1,0,0
Diputados,Concepción,3,9,2,1,0
Diputados,Concepción,3,10,1,2
Diputados,San Pedro,5,1,3,2,0,0,0,0,0,0,0,0,0,0,0
Diputados,San Pedro,5,2,3,2,0,0,0,0,0,0,0,0,0,0
Diputados,San Pedro,5,3,3,2,0,0,0,0,0,0,0,0,0
Diputados,San Pedro,5,4,3,2,0,0,0,0,0,0,0,0
Diputados,San Pedro,5,5,3,2,0,0,0,0,0,0,0
Diputados,San Pedro,5,6,3,2,0,0,0,0,0,0
Diputados,San Pedro,5,7,3,2,0,0,0,0,0
Diputados,San Pedro,5,8,3,2,0,0,0,0
Diputados,San Pedro,5,9,3,2,0,0,0
Diputados,San Pedro,5,10,3,2,0,0
Diputados,San Pedro,5,11,2,2,1
Diputados,San Pedro,5,12,2,3
Diputados,Cordillera,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diputados,Cordillera,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diputados,Cordillera,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Diputados,Cordillera,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Diputados,Cordillera,4,5,2,2,0,0,0,0,0,0,0,0,0,0,0
Diputados,Cordillera,4,6,2,2,0,0,0,0,0,0,0,0,0,0
Diputados,Cordillera,4,7,2,2,0,0,0,0,0,0,0,0,0
Diputados,Cordillera,4,8,2,2,0,0,0,0,0,0,0,0
Diputados,Cordillera,4,9,2,2,0,0,0,0,0,0,0
Diputados,Cordillera,4,10,2,2,0,0,0,0,0,0
Diputados,Cordillera,4,11,2,2,0,0,0,0,0
Diputados,Cordillera,4,12,2,2,0,0,0,0
Diputados,Cordillera,4,13,2,2,0,0,0
Diputados,Cordillera,4,14,2,2,0,0
Diputados,Cordillera,4,15,2,2,0
Diputados,Cordillera,4,16,2,2
Diputados,Guiará,3,1,2,1,0,0,0,0,0,0,0,0,0
Diputados,Guiará,3,2,2,1,0,0,0,0,0,0,0,0
Diputados,Guiará,3,3,2,1,0,0,0,0,0,0,0
Diputados,Guiará,3,4,2,1,0,0,0,0,0,0
Diputados,Guiará,3,5,2,1,0,0,0,0,0
Diputados,Guiará,3,6,2,1,0,0,0,0
Diputados,Guiará,3,7,2,1,0,0,0
Diputados,Guiará,3,8,2,1,0,0
Diputados,Guiará,3,9,2,1,0
Diputados,Guiará,3,10,1,2
Diputados,Caaguazú,6,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diputados,Caaguazú,6,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diputados,Caaguazú,6,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diputados,Caaguazú,6,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diputados,Caaguazú,6,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diputados,Caaguazú,6,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diputados,Caaguazú,6,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
